ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability
9.221955642,151.4548307,26502.59577,8.097193741,294.1927545,541.6014377,13.95175343,39.57240683,4.294251987,1
6.028348785,225.6748716,12145.5446,6.126270002,365.9617111,503.1121474,15.65188844,73.40057793,3.142083954,1
6.283318587,228.5248386,11601.64238,6.322219152,333.7757766,414.7844425,11.67967582,88.34594023,4.153989991,1
6.985303737,219.5864399,16470.95219,6.445512853,339.0539915,492.9030215,15.80444893,70.60068259,3.081799008,1
7.273368228,175.0150826,14206.35732,7.839066572,337.6445728,322.4906894,18.10784209,58.1817074,4.196421036,1
7.449659686,193.0420805,32251.35965,6.086599374,337.135046,572.8061429,18.06029824,57.4013371,4.370404422,1
7.618119572,202.715501,44539.73832,5.816215976,338.0700701,459.0784198,13.35165195,73.60191818,3.769699537,1
6.698153869,198.2862684,34675.86285,6.263601577,360.2328341,430.9350093,12.17667834,66.39629295,3.758179651,1
7.02729686,185.8386714,31151.61518,7.625545081,327.2217336,398.7050168,19.46146351,80.69356765,3.392666423,1
7.423586012,180.4538713,34451.98421,7.930651012,303.7901342,429.8599986,7.665923381,66.70047596,3.365397495,1
5.456680888,219.5198857,20967.84061,6.826782139,355.0828781,312.0198403,14.02928505,57.85250664,3.799472549,1
8.246919871,119.0282155,7747.577263,9.124225221,333.7757766,579.2476736,13.00122856,72.80373391,4.096619667,1
6.641174116,191.9168989,10220.71236,6.675080629,380.3635902,421.4173518,12.24325247,65.17992724,3.154701122,1
6.64606727,197.2220664,16863.43873,6.793929249,333.7757766,505.2959224,16.71236682,45.66041778,3.053983121,1
7.164478295,213.0024411,32751.92896,6.292148347,333.7757766,490.9331209,12.68376662,58.25261283,4.998203435,1
6.110022206,234.800957,16663.53907,5.984536126,348.0552114,437.8921147,10.05952292,66.39629295,2.817780458,1
7.080794504,184.9936984,14875.95651,7.498210127,367.3265856,435.6030009,19.83990738,75.19948189,1.922376883,1
9.004680613,173.7393301,28311.29184,8.475083371,333.7757766,531.5214444,12.83881282,37.76479828,3.775014984,1
6.886512603,211.4544174,35018.3256,6.067596893,333.7757766,549.9970578,8.445127066,27.66317378,3.599756493,1
6.985192202,133.4321324,21944.64183,8.577654501,341.2399071,536.2771527,16.17668647,91.70881337,4.246201595,1
5.094164361,223.1671255,22957.6534,6.9774209,350.1012754,476.6245497,13.03463789,78.07592324,4.710936484,1
6.150034401,188.4130554,8406.723244,7.744713611,358.5917378,449.3588123,13.22029465,52.95663178,3.444442492,1
6.18969926,224.4329493,15229.70287,5.879183845,366.5011179,649.8057646,10.25751471,71.78094926,3.02737148,1
7.497987815,185.8102808,30927.39428,7.579377345,333.7757766,476.3871494,15.12428645,72.92842077,5.738991025,1
6.965279872,162.6994499,24312.0378,9.129754932,307.7592107,490.8155214,15.51205881,102.6958678,3.969318296,1
5.412119545,272.5146852,2835.303165,5.778010263,333.7757766,347.8044159,15.30774609,66.66147887,5.680346587,1
7.503085765,186.713329,32000.17894,7.641776467,315.9741471,473.5316111,12.0491306,43.28047646,4.305513625,1
7.080794504,209.1499888,27030.755,6.093750445,350.0603474,407.9106451,11.04694615,81.75785132,3.993125742,1
8.581042821,153.7090925,19970.43429,7.661687284,312.8851272,520.8083591,14.78158449,74.12779299,2.883145377,1
5.530055021,207.9982202,38918.77807,6.543134476,360.0707147,427.6643022,18.81308046,61.21497949,3.327472139,1
8.743958545,197.7493254,40843.61655,6.368862019,310.6771997,326.2533257,12.50320335,66.42188356,4.11897308,1
9.05238369,120.0217261,22203.48726,9.368339772,285.2335276,372.2752322,14.53844586,64.13242604,4.259719452,1
8.077260886,125.3027194,23931.28283,8.773161931,317.6933312,398.3287887,15.27958268,62.66835618,4.279871302,1
6.682097359,228.3031856,7705.298605,5.94735035,363.5369835,254.3923058,13.14044046,64.78395359,3.44982947,1
4.731320076,230.9386935,15517.39112,6.614705132,333.7757766,384.8067303,16.62093299,64.03825998,5.457892224,1
9.241419974,127.9188262,39566.75435,8.860818357,281.9956396,487.3391693,9.53449908,65.51666804,4.718850871,1
5.628313272,192.3407437,22856.7429,7.764692573,343.0395093,439.0547587,15.1999056,50.22994366,4.061644661,1
4.857802624,222.3999901,15668.27362,7.900790106,320.3945294,417.8040634,15.53056336,84.22877379,3.966570845,1
8.430471662,195.7172935,35254.02605,6.703538564,314.7278355,282.5999184,12.26917795,46.48794951,3.253920433,1
6.81760838,219.3374288,27548.61418,6.298121347,340.9376138,530.7100255,19.48679098,68.56879118,3.04829206,1
5.91375532,175.3260619,12044.62469,8.368785486,347.8803719,380.9671658,12.530827,65.19405321,4.023775902,1
7.080794504,257.2354327,28149.05269,5.994556023,336.0624457,551.8500902,14.25289837,68.4038331,2.674040012,1
5.500276575,263.6831597,19911.2249,4.755312179,366.9427433,435.865696,12.76118448,51.43989388,5.147535911,1
5.608623152,271.882219,43680.22252,4.157335299,366.8665331,450.8960526,16.44275314,61.24976188,3.777508267,1
5.609235359,216.1226734,14825.9345,7.001788101,355.2116785,330.0926742,9.77951771,41.24997685,3.224675518,1
6.417716047,209.7024252,31974.48163,7.263425259,321.382124,289.4501183,11.36907107,66.39629295,4.210327061,1
6.170526139,193.3355174,16206.21967,7.123966499,333.7757766,528.0960907,20.53227748,75.06770623,3.652207496,1
4.979468811,240.8134746,24167.84288,5.59383042,333.7757766,398.0289609,6.091226588,62.41952929,3.439021651,1
8.097453771,218.9924361,18112.28445,6.196947394,333.7757766,376.5698034,17.74626352,59.90994087,4.279082404,1
7.080794504,198.2186999,31081.73526,7.419106404,333.7757766,517.9259457,11.71141931,85.42878497,3.345543355,1
8.468741063,132.4564835,21038.44261,8.001377825,345.0007347,360.5755864,10.74296045,64.50893407,2.876995631,1
7.679595096,200.0729284,32000.84391,7.63372525,290.7403373,583.6083978,16.844509,39.36705645,3.297525234,1
7.226592711,207.8322291,22097.41322,5.862717274,354.708382,353.6540461,10.40105631,66.86414033,4.337116899,1
7.080794504,203.204659,10643.18677,6.82893637,333.7757766,384.5977112,16.01132839,72.91157308,3.065910372,1
7.080794504,225.7541094,28194.45265,5.892829994,366.2015834,418.272901,17.30683171,103.9125476,3.855894987,1
6.360195819,198.9114491,13742.13949,7.441486516,338.4095764,423.6256486,11.91589992,57.71314936,2.713248379,1
6.603416523,190.837308,19468.7901,6.375631988,380.7319011,456.3154604,5.934588321,83.55932648,4.270816604,1
5.713322921,196.2457057,11356.58048,8.027819438,347.5875833,300.1251254,18.43008395,44.86035148,4.571127866,1
9.609834365,227.3669492,22690.04587,5.38543993,314.3174811,394.7315635,16.98835631,75.33969428,4.308357589,1
9.186453377,169.1198051,27055.69626,7.442479684,333.7757766,498.6353223,10.24744423,50.40116029,3.453861456,1
9.960689858,169.9252485,15835.12282,7.143906656,301.7772526,388.8971588,13.56399225,71.59386576,3.434538463,1
6.102306794,205.999038,23406.85916,8.061863549,333.7757766,380.3050047,15.49239696,69.11081537,4.280766478,1
6.792655098,241.7244527,9094.3133,6.435809198,338.5211763,361.1075365,14.50246425,45.4280965,1.917754393,1
5.910539738,241.1407463,25721.83387,4.80675902,385.8874683,462.61253,14.31682145,60.59035856,4.007508148,1
6.125810325,241.4435346,8810.89581,5.740321173,369.022715,367.9679432,16.81650685,47.66172717,4.953057691,1
7.080794504,188.5366085,24711.41493,7.129520268,333.7757766,555.5485339,16.9592689,56.03870185,4.331690903,1
8.628301074,185.9267231,31548.00646,7.079462297,333.7757766,342.3556975,18.24836789,62.18868705,5.100857854,1
6.26011129,211.5941125,18577.62397,7.154890694,340.792574,357.0983955,7.992209971,82.36537826,5.403614892,1
7.371914156,148.1936976,42059.38042,7.966710439,324.5462621,544.8484318,17.16650385,62.67775632,4.338957326,1
4.825591458,234.7839038,11142.39263,6.442769292,370.416831,370.1889481,13.04635458,46.31599219,3.463097154,1
4.868827135,258.6789588,13400.38553,4.880910339,333.7757766,328.7645294,17.35208041,55.9682167,3.255600174,1
7.395450847,190.4778917,22561.50831,8.310194998,294.0303949,413.910293,13.30137364,63.41017814,4.990235633,1
8.86211271,131.6351765,17433.60185,7.639572887,340.1331653,399.4628436,16.71220632,53.59410352,4.955081793,1
6.00897361,225.0802338,5100.094173,7.45223619,336.119,325.1344922,11.07995155,36.34101183,4.012340383,1
7.607223911,160.565253,39184.84672,7.826411049,312.0560665,503.1580785,13.36699449,62.02230789,3.525027131,1
6.683367697,272.1116985,18989.31677,5.336201994,336.5551001,307.725009,20.17871618,75.40226028,5.208061134,1
6.638411449,180.8266674,9772.504814,8.295983092,333.7757766,401.1111434,12.60151733,61.05188925,5.16405662,1
9.271355447,181.2596172,16540.97905,7.022499179,309.2388651,487.6927878,13.228441,66.39629295,4.333952898,1
7.080794504,134.7368557,9000.025591,9.026292723,333.7757766,428.213987,8.668672182,74.77339241,3.699558048,1
8.378108023,198.5112127,28474.20258,6.477056754,319.4771873,499.8669939,15.38908341,35.22120041,4.52469297,1
6.923636014,260.5931543,24792.52562,5.501164043,332.2321775,607.7735673,15.48302674,51.53586708,4.013338801,1
5.893103408,239.2694815,20526.66616,6.349560868,341.256362,403.61756,18.96370676,63.84631932,4.390701604,1
8.197353369,203.1050914,27701.79405,6.472914286,328.8868376,444.6127236,14.25087508,62.90620518,3.361833324,1
8.372910285,169.0870522,14622.74549,7.547984018,333.7757766,464.5255524,11.08302657,38.43515078,4.906358241,1
8.989900091,215.0473579,15921.41202,6.297311527,312.9310215,390.4102306,9.89911539,55.06930393,4.613842848,1
6.702546553,207.3210857,17246.92035,7.708116998,304.5102301,329.2660018,16.21730295,28.87860134,3.442983035,1
6.069615757,186.6590397,26138.78019,7.747547481,345.7002573,415.8869545,12.06761957,60.41992108,3.669711704,1
7.808856018,193.5532116,17329.80216,8.061361988,333.7757766,392.4495796,19.90322518,66.39629295,2.798242842,1
9.419510316,175.7626463,33155.57822,7.350233233,333.7757766,432.044783,11.03906969,69.84540029,3.298875499,1
5.126762923,230.6037575,11983.86938,6.303356534,333.7757766,402.8831131,11.16894622,77.4882131,4.708658468,1
7.874671358,195.1022986,17404.17706,7.509305857,333.7757766,327.4597605,16.14036763,78.69844633,2.309149057,1
7.183155948,142.9998179,33785.00928,9.588354213,280.9921814,497.6505102,13.52973896,72.84158779,4.491354122,1
7.317632839,201.3930734,26560.20621,6.24309611,308.8811362,347.590582,14.29315618,39.57869084,4.361370772,1
7.35725287,198.1805147,35272.54654,5.3550952,301.0578797,446.213957,12.51912375,62.94126044,4.24982636,1
6.811786744,205.1576589,9726.348876,7.495697423,343.9224051,474.5772587,13.61872426,61.74595035,5.355374608,1
7.47640797,202.2991164,23015.67906,7.252457364,326.6096162,319.2697569,12.35958915,57.66470211,4.944479234,1
7.381939876,209.3097742,13713.03068,7.365721898,342.9545831,440.2065405,14.63190774,64.26406247,3.548196156,1
5.441944961,171.7868729,18404.28215,5.087156015,333.7757766,351.6084278,14.97547461,64.54147686,3.639737092,1
6.924857532,199.4585815,15225.58152,7.616797576,372.5395932,423.5588134,12.97682122,64.40148875,3.914077834,1
7.827539089,211.342558,20005.5963,7.930515663,307.5238358,502.5895307,13.25165375,57.46401471,3.641580321,1
6.789823205,207.2294916,20315.72414,5.691020017,296.2902174,396.5384242,15.06121271,62.14524948,3.550985763,1
6.836868999,157.8989278,24412.76899,7.095985816,329.7967246,451.5050926,15.10753843,93.38482793,2.788384726,1
7.097293116,208.4538768,20510.01395,8.32583318,325.0757399,332.9484505,13.02616862,67.71565456,4.9103372,1
7.218565923,211.4835304,19018.82795,6.686995492,346.2358586,373.2976924,16.51693134,68.86276819,3.076281039,1
7.890709986,233.2140949,7887.501267,9.787823491,295.163035,402.4261811,15.6906941,74.66580985,4.363228218,1
7.728687281,179.3873774,34603.56452,6.521420068,339.1605345,520.9475754,12.1948146,70.27904336,4.466176111,1
6.408092796,189.1282474,22992.54874,5.511021973,334.1010265,356.4477215,13.56799949,71.34223073,4.260020458,1
5.73705979,186.8218277,31419.7313,5.028077438,337.0562987,480.5683109,17.02966276,62.99327206,3.136280458,1
7.607579088,208.803699,8975.585341,6.876371596,345.47399,337.5689088,10.9158449,43.88748532,3.939460214,1
7.343000416,227.1588693,29178.29189,7.870218639,373.463395,388.3789943,14.24453524,42.65685114,3.734763939,1
5.133909901,228.9693629,25650.47085,5.969097155,328.5793492,526.2287363,13.56537369,38.98809543,3.645098304,1
6.065182179,185.9212762,35604.74166,5.811678535,305.4090782,435.431003,12.82829905,64.94526796,4.286170204,1
7.184066938,162.9289594,16970.04335,6.546120095,352.3545362,411.3772838,12.2243909,74.55343843,4.242844637,1
8.241043577,140.0370266,20458.33555,7.098285755,333.7757766,558.801432,14.11790534,65.0054033,4.483785478,1
7.000179651,185.8271598,20109.4192,7.531645916,341.1570899,362.5243602,16.41445472,64.94828551,4.622490498,1
5.931752713,184.1464921,38036.22068,8.824901171,339.8532668,455.4593699,14.46275266,63.67474873,3.728993714,1
8.2825516,143.910725,39593.28435,7.263236774,290.6485778,496.4494516,12.78509841,65.92370267,4.632931462,1
7.00582446,190.4389468,27718.86268,7.10209908,309.0255942,434.198394,9.85092305,81.67424531,4.606800689,1
6.179912869,181.6176333,22958.51037,6.032471036,321.8378167,351.3988211,13.14423947,79.212531,3.617915569,1
7.210785952,235.2687974,17824.33154,5.772232194,338.1299311,415.4618618,14.3337784,70.75047323,3.199356033,1
7.994533959,213.4375253,27031.72285,6.414822139,303.1764625,432.7022241,12.29902562,57.06765269,4.102822523,1
6.627344439,154.2259127,20653.05794,7.477221221,333.3369458,432.0048104,8.826868603,64.97457271,3.092513895,1
6.340231369,186.8172577,28788.3211,5.044438669,369.795972,567.7275679,12.68132783,60.42477003,4.557105049,1
8.024480601,174.9518075,40722.11333,6.222275836,299.2759169,506.8299962,16.11982163,74.34152783,3.567886784,1
5.69737941,180.9870973,21531.58204,6.702091419,349.9287373,416.1095311,13.47013202,67.79103723,3.321303951,1
7.364379482,211.3029819,15473.707,7.557641984,335.0851613,393.0797718,11.74055305,63.05706189,4.562449495,1
6.694229175,206.7433635,17247.22134,7.697949534,305.1991943,329.1896635,16.09450035,29.38308917,3.448398748,1
6.921800295,194.8333873,17254.33429,7.471459452,312.7253239,303.5728044,11.69296833,51.31992776,3.477027024,1
5.637929599,161.931222,8046.646086,7.183145238,331.3264592,450.0503261,11.66924368,92.20980194,4.256368297,1
5.992481702,165.2603243,8085.043243,6.951325096,330.7828153,470.7119245,10.98847973,96.68923998,3.890140195,1
7.985341977,232.2591173,21297.0791,6.514142778,339.48688,529.156755,15.20315698,79.41900693,4.791756224,1
6.71414787,198.2581542,22546.68623,6.539072907,316.4823509,394.4591917,17.78001451,53.62792825,4.175733252,1
6.240625791,169.6397938,22550.72403,4.984145541,298.7156877,459.0313321,20.63067993,92.02776006,4.04468157,1
6.249783802,149.7318903,14544.13472,7.022126972,342.7254284,344.2031399,11.82748342,71.95943981,4.551989093,1
6.946489325,207.9650928,31680.59171,6.515569098,333.7757766,510.2671181,15.60555027,89.73026683,3.469495509,1
7.701728114,225.8229102,35056.01303,7.702158945,343.6653278,356.0156222,15.67908431,59.62683158,4.803363845,1
9.192174203,188.9851094,18085.28461,7.464372314,382.9513592,405.7490318,12.31554956,64.90163357,4.087801266,1
7.740856425,179.9438007,32138.83014,7.497892511,356.8710943,344.1932341,11.7046422,60.78619077,3.454553283,1
6.175108658,208.4046546,12907.54846,6.111154549,301.8985566,427.7220042,13.8598438,72.36053036,4.047783507,1
6.964146481,183.2887153,16985.96641,6.602010364,357.8831774,424.8062503,11.74235077,67.44514456,4.61852043,1
8.671805764,197.7601821,24092.97186,6.415949707,335.2520937,522.1198389,10.517158,82.41050287,4.640522517,1
6.721304578,204.5469906,18454.56169,7.408715627,344.9360672,381.6708681,12.82650856,78.36657934,3.841369495,1
8.578056638,177.1433169,23308.81733,6.709712523,333.7757766,331.8285435,10.99390318,72.61107427,4.478849914,1
7.852970322,198.5255749,24367.68232,6.525680424,284.2210814,410.3993832,16.99846766,76.49502675,3.569562118,1
6.336439704,257.6864679,17138.57262,9.412980468,372.9978734,515.8552399,19.66615525,75.29078857,4.121916075,1
7.225670326,170.5963924,23131.73079,5.025671593,284.7772575,428.357279,11.86035476,73.94642352,2.506021848,1
8.010683918,243.8906706,30566.87982,7.715635345,308.0631975,310.2308322,22.62203127,61.6256961,3.420933643,1
8.374015483,162.5874251,33103.31458,6.868971966,309.5326307,398.2361503,13.83943431,42.40684787,3.963160273,1
6.921990667,217.2551666,10327.66764,10.09871272,337.7132392,450.4698258,14.04725417,61.49087139,3.640253299,1
7.019904597,172.9324461,20582.74788,8.080266213,333.7757766,450.7326652,16.41834263,70.68451176,4.350694669,1
6.773560454,218.3713719,17970.1258,8.23594207,333.7757766,358.9339558,10.5352913,57.52854598,4.320877855,1
6.663806745,189.3884592,20114.06809,8.159922595,371.6595346,390.6809071,16.0651747,60.51676894,4.271199092,1
7.057257505,158.3197335,26885.40844,4.918708058,291.3738132,548.2455704,14.30660041,54.01622003,4.724932833,1
6.902107595,204.4265043,13726.70078,7.40130254,340.8201533,432.4198085,13.35641393,61.18761729,3.156087297,1
6.778355066,178.7283885,35827.91854,7.17574058,323.3844473,465.1919946,13.81404968,78.88242039,3.941285884,1
4.54646092,201.7916499,9928.971831,8.737405238,358.0700043,424.5446584,12.15918437,58.0006606,4.080339694,1
8.3392582,210.9273198,24607.40464,6.826517785,298.5035178,340.3150072,14.6885226,63.72520293,3.38194681,1
7.080794504,160.2214025,28222.88389,8.212496909,390.9379549,421.1522961,18.68693807,55.83695741,4.863216972,1
7.224411589,144.2302179,9003.727012,8.759105871,334.4584986,413.4724509,8.738678544,70.04276052,3.689997334,1
6.413310258,144.8818717,21495.69921,10.45724072,346.0329703,449.6093005,14.19829012,38.94960764,2.905414707,1
7.448935703,165.2499984,42835.32193,7.29396159,328.7769757,518.0166135,15.97308658,66.09521098,4.160873853,1
9.508633761,219.208844,19909.67292,7.870073898,327.2742452,470.7422139,14.75013169,58.09358541,3.761161896,1
7.269279526,223.2437489,22436.79752,7.694956192,342.619666,387.8085138,12.2654111,76.16230336,4.420261153,1
8.041527711,204.9878624,24172.5552,6.805921731,306.6840691,468.6176692,18.83250446,31.67472703,4.956142836,1
6.959995934,236.0505517,9085.12007,6.539644262,338.5046756,356.7688622,13.79074442,45.07291235,2.145758241,1
7.520712725,209.4321502,28006.71844,6.967101622,321.0397089,409.1787578,17.04184397,63.27047958,4.206015125,1
8.104616954,227.8432425,14198.01006,6.61369329,295.1038698,481.0703473,16.37128879,60.6781775,3.624242081,1
6.084929642,221.538319,5214.740962,7.482389729,335.8732681,335.5723646,12.1004744,42.84571201,3.986474746,1
6.956644896,178.6645943,12392.00211,7.39475959,328.6809348,498.6746104,14.65928758,63.72672521,3.534358421,1
6.409708609,212.3045627,18561.58819,6.535844159,332.3729661,359.500209,7.725750801,79.76503411,5.253876416,1
6.131674088,227.337518,29596.796,5.311128357,334.2701855,290.9228779,14.0017534,75.95903919,4.140971464,1
7.2318631,205.6388192,19687.84579,6.343393954,319.3413367,393.0718433,16.38105363,74.9889401,3.441155254,1
6.205236374,172.3504833,22549.84678,5.035060246,301.0576849,455.9898478,19.93140133,90.31468102,3.981890997,1
8.197337394,178.9780757,39383.66545,7.648436457,321.9277521,411.5683925,13.63485141,52.84448164,4.491458441,1
7.4817396,256.7821775,21764.00967,7.978181856,299.5782774,549.1713102,13.14383555,57.7413585,4.368090962,1
6.555864969,166.9901651,17072.72771,6.829481584,327.926604,417.6651228,13.42110342,43.0715455,4.458300568,1
8.170230597,214.2661531,12780.55682,6.98836749,329.402735,431.7526402,16.48997429,63.70482218,4.197951888,1
7.274698975,194.650361,13998.94943,8.021230917,380.3716738,472.6712003,16.24260169,60.71162571,4.332684215,1
5.94853007,178.4973795,37946.91771,7.714691203,339.9282928,489.6599727,15.78636237,64.88571876,4.340542094,1
6.805177261,207.2162745,28369.58252,7.817270529,336.0496188,375.8581611,13.96962996,60.02152423,4.246328685,1
6.082550044,229.6351409,3477.993796,6.906621496,351.9096017,371.3306388,11.08571416,62.71692919,4.044741222,1
7.475994704,171.2363177,33754.86745,7.12457572,344.7561088,372.5473854,13.96003367,79.51495519,3.753147459,1
6.537102212,189.5440167,26417.3565,7.746563008,328.7676489,527.692265,12.72263277,68.28445851,3.978864066,1
7.560441634,192.6269611,12700.24763,7.766562391,332.1988177,500.1847032,14.65534192,57.75279501,3.786412876,1
6.797069359,171.1698147,25096.86272,5.5797389,288.3136655,393.3023648,10.47617515,61.6089492,4.42872526,1
6.129541207,206.963196,19224.00454,8.738332419,333.7757766,421.8467722,11.67522643,59.30404039,4.949314155,1
6.915983574,192.7134206,22555.34923,7.416791766,308.9884451,412.8621288,12.58184135,62.20085684,4.562264996,1
8.316608179,216.4271275,13676.98467,7.140849706,347.1293039,478.4341424,17.39345673,68.7157266,4.513147461,1
6.053438723,226.5056111,16658.99675,5.508912512,339.3796662,404.6683584,17.62865704,75.64932205,3.792595992,1
6.907485464,207.6269235,15368.14654,7.760488479,348.0793299,371.4500489,12.05017741,77.10574045,4.567709937,1
7.219931405,204.889065,26826.32273,5.463131379,323.1424261,386.0608424,10.84830413,58.13876191,3.626014767,1
8.381614571,215.4029342,22975.41307,7.506773413,309.3161306,400.447734,12.51756154,57.04468674,4.424663821,1
5.78014082,192.6734015,22859.54906,7.799123946,339.8773758,433.686623,15.05123467,51.65320939,4.016851177,1
7.080316079,209.453447,20213.87847,6.038833474,324.1985428,539.2635839,20.24302825,72.67410119,4.263319187,1
7.750672432,224.554334,18779.98522,8.986425299,329.8992949,346.0751311,10.18005252,64.25082875,4.365149907,1
6.853772983,190.8322128,21051.6782,6.937917636,351.9231229,615.9690115,14.48349822,71.56028588,4.042118302,1
5.922304253,163.0279755,20114.65767,7.869278727,363.1208274,396.9422414,15.78577723,67.41622761,4.208490492,1
6.939248268,182.9711598,13698.1929,6.399635094,305.5562495,430.0082984,17.18269473,76.2228294,4.866553153,1
8.059136028,212.5312876,10374.70445,6.328773809,331.8668559,404.7918793,14.81886553,72.09089801,3.213083704,1
8.01150425,173.8499334,18226.68889,8.367631619,317.6001019,497.3354868,11.6490038,50.58960178,3.873341408,1
7.988973854,186.6670068,28410.58519,7.438922282,378.9320256,405.2292125,12.76532396,86.04374995,3.350143894,1
7.825893618,207.8768588,21662.08496,8.254471945,352.518759,450.0653727,20.22573705,47.70024952,3.509334745,1
6.798317037,190.1142677,15302.7607,7.417201351,317.8253834,495.5513483,19.52546268,56.75140613,5.030423471,1
5.732435448,184.3498415,19394.84389,5.318801091,291.9265864,502.1421599,19.39380407,68.51589902,3.448416769,1
8.287505493,148.0739411,33700.065,5.852585365,333.7757766,422.5576533,13.77004568,67.80486608,3.576836481,1
5.976382708,197.0034235,22543.29615,5.66167675,338.3582765,410.8208567,11.18178065,59.80846201,3.725979496,1
7.809306667,217.8140571,14456.63361,8.169591683,303.6285077,333.9580514,17.46839184,65.20298512,4.082849532,1
7.466578167,208.0490431,27005.48647,5.508120142,313.2921435,567.5871138,11.12890828,57.08836818,3.683058058,1
9.204533804,213.7266003,25183.00568,6.231360435,317.9888134,496.2019436,19.28871696,55.24080197,4.882532741,1
7.069508771,223.1393889,20134.30803,7.983071685,359.394474,477.0298897,10.93862572,49.24748765,4.312142801,1
8.152400756,187.574891,19644.16508,7.654731291,333.2051099,367.8214793,11.69215278,55.76570965,4.598441123,1
7.752406979,219.8923967,30891.78368,8.15970688,333.7757766,459.7568426,13.14652766,82.91310303,5.533379276,1
8.355548045,229.1751703,23529.00728,5.673296492,301.0227312,462.7387286,14.07555608,57.19757425,2.984657555,1
7.361723679,163.4257156,23139.50165,4.456632508,280.3041186,451.1226621,11.09580254,86.55108229,2.568775711,1
8.411847889,193.0734897,31597.97503,7.203405397,328.0234142,368.001134,17.58986859,63.3733079,4.931147082,1
6.716148729,212.0774937,19230.88571,7.225445815,321.3735461,377.6633723,16.59569555,59.97072035,4.755360569,1
7.547436453,171.7975013,34995.37879,8.212493837,325.9239012,381.6942582,11.07796957,70.27774134,3.747376874,1
7.723636915,133.7505018,10846.90638,8.835109458,318.9022056,474.3894483,14.02100804,75.39120957,4.133240084,1
6.223566129,185.5425165,16153.46333,5.662184277,317.9733035,344.6310024,11.80985502,49.73235342,4.436110707,1
6.725338473,186.9478793,26376.60003,8.48491465,337.7311414,489.2128274,17.53285351,77.16807139,4.589295296,1
7.482192117,190.7176874,21079.39159,9.442368474,374.9825116,514.6162261,12.64551514,75.93907284,4.175002068,1
7.221790653,174.1367396,39182.36145,7.464969678,316.3892991,468.6275261,12.97922934,61.47262467,3.823576779,1
6.703939025,176.1544905,22448.64698,8.19740187,339.2472516,532.7986556,12.62901179,59.70414455,3.570866407,1
7.275123757,179.2761973,32071.21605,6.639338354,346.2388745,343.0798674,13.13202224,62.32516634,4.217696758,1
8.320515729,211.2853336,24608.78243,6.83756421,298.9705763,340.4809297,14.59281073,63.48428962,3.393010924,1
8.446566432,198.7312213,15172.90016,7.384392696,364.3929429,336.6421773,16.29308899,79.47529907,3.256912841,1
8.696015186,167.6944155,40789.32455,5.489079502,305.3588575,479.9912301,15.84435367,75.64888745,3.909219762,1
6.392916232,259.7053076,15423.12767,7.650779218,310.5704184,469.7794207,16.39185502,76.02458043,3.913693128,1
7.290147657,183.8113903,13705.98513,6.019486789,304.1106049,423.8119374,17.9317323,74.25991377,4.92725179,1
7.758775938,142.3438671,22161.71796,7.405026111,340.8830696,480.3265477,12.71940018,63.91727706,4.263258294,1
7.127999431,168.8231717,18172.0157,6.968912372,295.5364936,510.6334819,11.89698654,63.52574393,3.717154486,1
7.709078147,193.2316613,14239.37008,7.390217946,321.095884,463.3317708,12.90774186,77.89984818,3.899997848,1
6.934456794,245.9383433,19934.88274,4.964614775,357.1875756,408.691217,13.99284729,57.93469133,4.89170015,1
7.323653604,179.6642257,22165.01029,7.633034376,320.6997428,472.0122305,14.77983328,71.14403345,4.088753602,1
6.018597433,177.1790074,34330.47551,6.199160082,317.5460004,512.4451983,15.3565657,67.82154013,3.842924615,1
5.75872875,210.930346,14841.96387,6.706463188,350.8874041,353.6442883,10.62760245,46.60937413,3.434587673,1
7.878364124,209.4586399,35035.04012,7.669466865,349.3591118,336.813677,15.26102496,70.75192196,4.658064964,1
8.997814363,243.1696974,27967.8097,5.929135587,307.8170589,427.7464968,20.92828907,45.62219946,3.758642816,1
7.547655531,197.0771875,31999.61043,7.355966742,296.7147224,550.0359003,16.56140218,42.80464916,3.549454579,1
6.726401112,178.4419675,31991.9192,5.631902189,333.7757766,342.2084363,14.78677197,64.10676588,5.104946067,1
6.641281411,171.6533991,36478.00465,5.935514694,296.0956564,456.1345341,14.35608516,72.78905127,4.188762913,1
7.080794504,186.0372648,17758.23072,7.895156802,344.5767088,516.5356713,15.28208235,58.78951936,2.982362694,1
6.328442372,193.6156446,19318.38588,7.738369028,337.3586857,488.6753202,16.49057778,71.4280282,5.333876774,1
5.694675461,178.5565057,37966.08188,8.567097571,341.307692,479.4753318,15.39197584,65.06831473,4.167161412,1
6.974982586,201.268124,13697.81944,7.983088756,350.1667652,417.4683266,15.70254168,81.10147098,3.22747224,1
7.487530883,203.9328788,21419.79552,7.148393839,269.4667975,497.9834175,11.37652917,87.28238504,4.667040134,1
6.90909423,222.0934967,15316.99115,6.512242717,342.0104061,433.2996922,16.92016021,78.34918137,2.89940189,1
7.940994672,192.7969265,27040.94396,6.644731011,343.4078023,444.9733354,10.72033499,68.94806943,3.772826417,1
7.54833658,194.6085051,21676.47357,9.625646978,378.7013788,412.7278337,15.81973504,90.24424928,4.726663629,1
8.01032312,198.1688237,23104.51252,9.665501738,323.0817113,396.5703606,13.35458247,69.03102735,3.195665207,1
